latitude,longitude,count
33.4781291666667,126.544418611111,50
33.4788483333333,126.480268611111,1685
33.4801297222222,126.468308888889,940
33.4801322222222,126.468290833333,372
33.4815,126.491361111111,1239
33.4816719444444,126.413635833333,61
33.4817194444444,126.413858333333,182
33.4832583333333,126.490194444444,6704
33.4851663888889,126.479233333333,873
33.4852111111111,126.479166666667,2201
33.4854511111111,126.498401111111,1921
33.4857388888889,126.473288888889,229
33.4861111111111,126.431972222222,425
33.4875069444444,126.491683888889,1757
33.4875611111111,126.49185,3501
33.4875694444444,126.491838888889,3699
33.4889127777778,126.4855575,1825
33.4894019444444,126.492553888889,1
33.4901716666667,126.518046388889,208
33.4908722222222,126.537888888889,93
33.4912138888889,126.535119444444,112
33.4919444444444,126.489444444444,6872
33.4920416666667,126.595056111111,180
33.492125,126.489223888889,10769
33.4921922222222,126.489472222222,3712
33.4922527777778,126.895227777778,57
33.4922527777778,126.895236111111,128
33.4922555555556,126.489486111111,494
33.4924116666667,126.529188611111,92
33.4924144444444,126.529183055556,52
33.4940761111111,126.679775,24
33.4941666666667,126.68,7
33.4975311111111,126.554322222222,34
33.4977169444444,126.554340833333,62
33.4981111111111,126.530408333333,1184
33.498275,126.548722222222,70
33.5,126.519444444444,859
33.5023694444444,126.542480555556,92
33.5024033333333,126.542449444444,266
33.5027175,126.769690277778,10
33.5044444444444,126.515277777778,1465
33.5045569444444,126.465794166667,1077
33.5045972222222,126.526233333333,2416
33.5078811111111,126.952025,60
33.5079038888889,126.952016388889,7
33.5091163888889,126.539774444444,417
33.510175,126.523983055556,2462
33.5126722222222,126.512833333333,781
33.5128769444444,126.512986944444,3121
33.5128888888889,126.519694444444,772
33.5131194444444,126.532119444444,176
33.5133130555556,126.538595277778,851
33.5146111111111,126.572163888889,8
33.5148888888889,126.572163888889,70
33.5161111111111,126.524930555556,17368
33.5161138888889,126.504183333333,11
33.5190208333333,126.567094166667,109
33.5193027777778,126.569497222222,197
33.5210063888889,126.586238055556,72
33.5232866666667,126.848183611111,105
33.5306777777778,126.629822222222,44
33.5420469444444,126.665815833333,38
33.5420494444444,126.6657975,218
33.5485119444444,126.754684444444,60
33.5485994444444,126.754707222222,92
33.5486194444444,126.698908333333,144
33.5520905555556,126.810950833333,28
33.9583544444444,126.2989125,651
33.9584522222222,126.2988325,28
33.9868444444444,126.915641666667,502
34.0499111111111,127.284119444444,722
34.0634266666667,125.1234125,1614
34.1230111111111,126.650672222222,120
34.1535611111111,126.509853055556,96
34.1616661111111,126.5825,209
34.1676694444444,126.653008333333,32
34.1802777777778,126.492222222222,84
34.1804333333333,126.492313888889,9
34.1811111111111,126.871388888889,3
34.1847222222222,126.855833333333,141
34.198243888888904,126.56395,4
34.2163880555556,126.606388055556,9
34.2302358333333,127.248326388889,32
34.23184,127.2447875,400
34.2394444444444,125.933333333333,323
34.2446444444444,125.933044444444,28
34.2782925,126.058268055556,190
34.2849805555556,127.357361111111,24
34.2866711111111,127.356136944444,2
34.3041666666667,126.526944444444,24
34.3067438888889,126.754375277778,5
34.3112619444444,126.705084166667,2
34.3170111111111,126.990972222222,110
34.3190238888889,126.746335,17
34.3190244444444,126.746335555556,1
34.3283794444445,126.004840555556,30
34.3366388888889,127.075194444444,35
34.3397530555556,126.832808333333,26
34.3409127777778,126.598371388889,1
34.3468555555556,126.728502777778,15
34.36459,126.524210555556,5
34.3771647222222,126.299994722222,7
34.3837302777778,126.159533888889,1
34.3895,126.790666666667,4
34.38955,126.900995,3
34.3901027777778,125.301158333333,58
34.3931194444444,126.700869444444,4
34.3958333333333,126.701388888889,1
34.3959016666667,126.282916666667,19
34.3963880555556,126.63725,11
34.4082580555556,126.1038725,26
34.4086536111111,126.103720555556,144
34.4202777777778,126.531111111111,1
34.4233227777778,126.226995833333,2
34.4293611111111,127.070136111111,2
34.430175,126.2892475,4
34.4367361111111,127.8018,81
34.4385755555556,126.130945,3
34.4396916666667,127.802622222222,26
34.4407022222222,126.359147222222,5
34.4481027777778,126.488820555556,10
34.4502777777778,126.621666666667,1
34.4534627777778,126.186898611111,1
34.4568,126.818534444444,2
34.4569444444444,127.504444444444,15
34.4605888888889,126.549791111111,2
34.4619872222222,126.904628055556,3
34.4622219444444,127.114721944444,5
34.4633875,127.459921388889,8
34.4639697222222,127.220223055556,4
34.4656305555556,126.666204722222,2
34.4740916666667,126.058255555556,20
34.4809888888889,126.265522222222,20
34.4841583333333,126.264288333333,5
34.4901666666667,126.802,2
34.4932913888889,127.456753333333,6
34.4943108333333,126.261138888889,10
34.4983333333333,127.781388888889,94
34.4999511111111,126.509422222222,4
34.5069444444444,126.92,23
34.5193633333333,127.133965555556,11
34.5230555555556,126.613611111111,5
34.5261111111111,126.611111111111,1
34.5290388888889,127.137044444444,11
34.5340177777778,126.291068333333,8
34.5380863888889,126.568364166667,2
34.5466111111111,126.728980555556,1
34.5486388888889,127.726783333333,9
34.554645,126.065371388889,1
34.5602769444444,127.188055,1
34.5633,126.977180833333,1
34.5657091666667,127.184504444444,1
34.5674563888889,127.3251875,101
34.5685586111111,126.255634444444,1
34.5686777777778,127.326819166667,4
34.5700158333333,126.598535555556,14
34.5701458333333,126.902672222222,2
34.5701583333333,126.598535555556,4
34.5713211111111,126.602901944444,8
34.5713219444444,126.6029025,1
34.5722222222222,126.948333333333,1
34.5725519444444,126.811779166667,8
34.5728533333333,126.687492222222,1
34.5730388888889,127.665716666667,4
34.5741666666667,126.424166666667,28
34.5760555555556,126.415555555556,6
34.5772583333333,126.591357222222,7
34.5781805555556,126.462669444444,5
34.5790861111111,126.486098611111,3
34.5804416666667,127.733486111111,25
34.5888358333333,126.547539444444,61
34.5934797222222,126.319654722222,10
34.5939230555556,127.802629722222,39
34.5991583333333,125.814918611111,9
34.5997105555556,126.049122222222,4
34.6027777777778,127.455922222222,29
34.6057194444444,127.787811111111,30
34.60735,127.280481944444,1
34.6098972222222,127.284556388889,6
34.6111419444444,126.905586111111,5
34.6151786111111,127.293923611111,6
34.6232147222222,127.288096944444,4
34.6282441666667,126.649595,2
34.6302502777778,128.248580555556,553
34.6308333333333,126.318055555556,9
34.6330775,127.636115277778,1
34.6376552777778,126.768715555556,6
34.6378263888889,128.573795833333,263
34.6386686111111,126.865166666667,7
34.6389197222222,126.972530555556,2
34.6399927777778,126.149073888889,1
34.6405972222222,126.767065,6
34.6416827777778,127.617500555556,2
34.6418194444444,127.6175,3
34.6448488888889,126.7871075,3
34.6452777777778,127.783888888889,6
34.6470102777778,126.443536666667,6
34.6471758333333,127.781363055556,61
34.6489980555556,128.349071944444,72
34.6580566666667,127.735286944444,1
34.6652397222222,125.404348333333,78
34.667335,127.264204722222,2
34.6689833333333,126.327928333333,11
34.6719105555556,128.244133888889,59
34.6733333333333,126.905,4
34.6733333333333,127.089444444444,9
34.6736388888889,127.096327777778,8
34.6764583333333,126.412069444444,28
34.6786419444444,126.263919444444,6
34.6794372222222,126.908430555556,18
34.6796111111111,126.908409444444,1
34.6811019444444,125.189280555556,202
34.6828694444444,126.92325,3
34.6828888888889,126.273571944444,7
34.683055,127.348888055556,6
34.6869469444444,127.601395555556,11
34.6929327777778,125.417444166667,130
34.694225,126.856694444444,1
34.6956397222222,126.706481944444,25
34.6994325,126.344114166667,2
34.6997552777778,127.118811666667,1
34.7009266666667,126.823885277778,4
34.7024591666667,126.772091388889,4
34.7095483333333,126.633483611111,1
34.7098330555556,126.633718055556,7
34.7124055555556,128.048991666667,3
34.7208166666667,126.901211111111,2
34.7213419444444,128.586575,13
34.7227483333333,125.93006,6
34.7228277777778,127.986733333333,11
34.7228755555556,127.986768333333,6
34.7233608333333,127.743891388889,13
34.7234675,127.744541388889,139
34.7236472222222,128.019327777778,65
34.7241969444444,127.341611111111,1
34.7245202777778,128.020135277778,4
34.7283936111111,126.933948611111,2
34.7285266666667,128.426047222222,4
34.7288888888889,127.109444444444,4
34.7290222222222,128.623541666667,13
34.7304491666667,127.717284444444,28
34.7311,126.417342777778,1
34.7311755555556,126.571428611111,5
34.7326188888889,127.107096111111,5
34.7361388888889,127.721888888889,4
34.7368102777778,126.794251944444,1
34.7372944444444,127.853683333333,53
34.7373777777778,127.854794444444,95
34.73875,128.666869444444,180
34.7390277777778,128.675758333333,7
34.7393136111111,127.743888055556,78
34.7397530555556,127.734388888889,14
34.7399730555556,127.734938055556,19
34.7422363888889,127.731209722222,5
34.7422466666667,127.731082222222,6
34.7431138888889,126.317097222222,3
34.7439583333333,126.374242777778,27
34.74491,126.470250277778,57
34.7455747222222,127.653299444444,5
34.7458730555556,127.653863333333,145
34.7463230555556,127.743803333333,114
34.7464341666667,126.417544444444,9
34.7465611111111,126.718255555556,3
34.7471666666667,127.743122222222,44
34.7471877777778,126.124318055556,3
34.74759,127.057765,2
34.7480138888889,126.384991666667,207
34.7480538888889,126.3847875,184
34.750405,127.69989,40
34.7513761111111,127.705353888889,10
34.7528397222222,127.741808611111,14
34.7529305555556,128.052316666667,11
34.7531158333333,127.749123888889,186
34.7531705555556,127.749257777778,18
34.7532013888889,127.741555,41
34.753825,127.709091666667,19
34.7543983333333,127.694351111111,14
34.7548777777778,127.996141666667,12
34.7552305555556,127.725769444444,3
34.75595,127.73265,95
34.7563333333333,126.2865,4
34.7568630555556,126.996451388889,1
34.7571055555556,125.923087777778,1
34.7575,127.709166111111,28
34.7575225,127.709388611111,12
34.7594888888889,127.667938333333,21
34.7600602777778,128.493369722222,2
34.7601591666667,126.463570277778,32
34.7602311111111,126.463591111111,14
34.7606,127.645419444444,15
34.7611111111111,127.6725,3
34.7613333333333,127.672821111111,7
34.7626219444444,127.664105277778,104
34.7627769444444,127.331943888889,6
34.7636625,126.428605833333,93
34.7637166666667,127.568238888889,11
34.764585,126.427565833333,128
34.7647519444444,127.664332222222,196
34.7673911111111,127.285458055556,6
34.7675461111111,127.081138888889,3
34.7675461111111,127.081139722222,5
34.7685030555556,127.696585833333,45
34.768505,127.696533333333,2
34.7690847222222,127.704482222222,2
34.769165,127.7045,3
34.7691733333333,127.704503333333,6
34.7701022222222,127.122255555556,3
34.7707177777778,127.654628333333,37
34.7708330555556,127.654443888889,44
34.7708972222222,128.402066666667,8
34.7714805555556,127.898969444444,62
34.7720036111111,127.898703611111,2
34.7721111111111,128.597980555556,1
34.7738680555556,127.745348888889,64
34.7742888888889,128.640227777778,19
34.7745722222222,126.611905555556,2
34.7756611111111,127.648088888889,47
34.77615,127.939255555556,116
34.7762147222222,127.939223611111,1
34.7765755555556,126.744025555556,7
34.7776111111111,126.526222222222,3
34.7786611111111,126.611661111111,2
34.7815194444444,127.846811111111,34
34.782275,128.547361111111,3
34.7823166666667,127.846491388889,23
34.7835533333333,127.662104722222,12
34.7843888888889,127.66225,2
34.7845555555556,126.3846325,73
34.7848927777778,126.140402777778,1
34.78914,128.650086111111,557
34.7902936111111,126.395927222222,34
34.7904555555556,126.3958725,36
34.7918016666667,126.383601944444,29
34.7918658333333,126.383434166667,27
34.7934636111111,126.364508611111,62
34.7939611111111,126.402761111111,6
34.7957883333333,127.632499166667,5
34.7969438888889,126.383611111111,6
34.7978355555556,126.428280277778,78
34.7983111111111,126.434119444444,126
34.7983638888889,126.842530555556,8
34.7988216666667,126.320990555556,4
34.7999508333333,128.647419444444,46
34.8003986111111,126.420521388889,6
34.8004016666667,127.654293611111,57
34.8004297222222,127.654294444444,64
34.8011111111111,127.091666666667,1
34.8013494444444,126.428701666667,7
34.8013652777778,126.428705555556,163
34.8020958333333,126.405394166667,10
34.8021202777778,126.405369444444,1
34.8022530555556,126.404694444444,20
34.8031522222222,128.419723888889,6
34.8033805555556,128.04725,8
34.8036241666667,127.837516111111,34
34.8037305555556,127.960952777778,6
34.8037416666667,127.837661111111,49
34.8041044444444,126.376541111111,12
34.8041044444444,126.376568888889,3
34.8042208333333,128.046583055556,6
34.8045172222222,126.6959025,19
34.8045566666667,126.396926666667,2
34.8045711111111,126.396922222222,25
34.8048458333333,126.421605,15
34.8049719444444,126.421574722222,20
34.8055469444444,126.45077,66
34.8058330555556,126.432584722222,1
34.806,126.432596388889,41
34.8063425,126.4178875,4
34.8084030555556,126.371333333333,12
34.8084833333333,128.627315555556,1
34.8089022222222,128.382653611111,19
34.8090222222222,128.382653611111,8
34.8091194444444,128.694275,25
34.8091194444444,128.694552777778,4
34.8092569444444,127.349829444444,1
34.8098027777778,126.424566666667,6
34.8100861111111,126.424541388889,12
34.8105555555556,126.446388888889,4
34.8106727777778,126.379937777778,3
34.8107105555556,126.467881111111,16
34.8107380555556,126.379921944444,11
34.8116,126.731386944444,1
34.8118869444444,126.39635805555599,4
34.8120494444444,126.417910277778,33
34.8120608333333,126.417895277778,17
34.8120944444444,127.980861111111,1
34.8123083333333,128.510027777778,1
34.8123738888889,126.118610277778,1
34.8127841666667,126.458613611111,14
34.8128416666667,126.458861111111,8
34.8135352777778,126.429251666667,22
34.8140205555556,126.458258333333,5
34.81575,126.395788888889,14
34.8164011111111,127.923617222222,1
34.8171405555556,127.92399,1
34.8172222222222,127.627497222222,4
34.8182055555556,127.151555555556,7
34.8184666666667,127.549938888889,2
34.8195027777778,126.755163888889,1
34.8203716666667,126.378746111111,27
34.8204758333333,126.489233055556,4
34.8236219444444,127.6630675,43
34.8249011111111,126.402125,110
34.8268663888889,128.403275,15
34.8279158333333,128.419671666667,104
34.8280555555556,127.7375,138
34.8308477777778,128.702781666667,32
34.8309777777778,128.702816666667,181
34.8313102777778,127.687923333333,98
34.8314425,127.687972777778,70
34.8323875,127.271575277778,7
34.8340508333333,128.417154444444,4
34.8358372222222,127.894726666667,14
34.8362780555556,127.9998325,1
34.8364472222222,127.999861111111,23
34.8366197222222,126.415868333333,8
34.8369411111111,128.219064444444,3
34.8381822222222,128.411190555556,7
34.8392133333333,127.417999722222,4
34.8392555555556,127.418011111111,5
34.8403333333333,127.893436111111,11
34.8407083333333,128.065036111111,1
34.8408833333333,126.349708333333,2
34.8415861111111,128.396736944444,16
34.8419616666667,128.420302222222,50
34.8429963888889,127.610266666667,231
34.8433502777778,127.345011111111,4
34.8433722222222,127.359010277778,3
34.8434655555556,128.507416944444,1
34.8435,127.345111111111,9
34.8447355555556,128.424471111111,29
34.8448016666667,128.424722777778,5
34.8448702777778,128.431965833333,206
34.8448702777778,128.432158333333,15
34.8494225,128.593993611111,21
34.8510444444444,126.489915,22
34.8525,126.606944444444,3
34.8530863888889,126.610586111111,5
34.8535305555556,126.315553888889,2
34.8550305555556,128.433025,50
34.8555,127.720938888889,130
34.8561530555556,126.231311944444,4
34.8569613888889,128.479454166667,1
34.8570811111111,128.479518333333,1
34.8571694444444,126.427688888889,1
34.8577408333333,128.429765277778,78
34.8581566666667,128.425883333333,18
34.8583566666667,128.438893333333,4
34.8593611111111,128.722719444444,61
34.8600666666667,128.015613888889,16
34.8604972222222,126.745878611111,2
34.8605305555556,128.645513888889,5
34.8606641666667,128.645612777778,1
34.8607138888889,128.422819444444,9
34.8607166666667,127.891744444444,8
34.8627708333333,128.645958055556,43
34.8642730555556,128.442633888889,7
34.8650002777778,128.6911225,102
34.8651341666667,127.302761666667,3
34.8674555555556,127.022983333333,1
34.8676894444444,128.696979444444,263
34.8688872222222,128.637139722222,15
34.8690783333333,128.701979444444,41
34.869135,126.425533055556,1
34.8692611111111,128.705991666667,207
34.8708341666667,127.821958888889,10
34.8709444444444,126.124031388889,2
34.8718661111111,128.726265,534
34.8730077777778,128.371952222222,1
34.8730866666667,127.706741111111,15
34.8731555555556,127.706708333333,47
34.8736083333333,128.700327777778,137
34.8737897222222,127.821906944444,8
34.8744505555556,128.690011388889,85
34.8752761111111,128.627139722222,19
34.8756611111111,128.696175,8
34.8760577777778,127.457714722222,13
34.8764333333333,128.420730555556,36
34.8769375,128.625680277778,19
34.8783333333333,127.170416666667,16
34.8786111111111,128.415,6
34.8792013888889,126.987900277778,1
34.8811225,128.622335555556,31
34.8816063888889,128.418148333333,216
34.8847222222222,128.738333333333,19
34.8857869444444,127.542368611111,258
34.8858638888889,127.579111111111,42
34.8858686111111,127.579365277778,31
34.8859388888889,127.579333888889,77
34.8866772222222,128.608632222222,474
34.8867722222222,128.608822222222,93
34.8881933333333,128.622873333333,82
34.8889108333333,128.6241825,30
34.8902586111111,128.694239166667,279
34.8902586111111,128.694516944444,2238
34.8905833333333,128.648819444444,17
34.8911194444444,128.622781666667,372
34.8913855555556,128.636728333333,77
34.8916633333333,128.636728333333,16
34.8925630555556,128.610221111111,782
34.8927777777778,128.614722222222,533
34.8937286111111,128.602780555556,246
34.8937286111111,128.602805555556,183
34.8940658333333,128.629982777778,40
34.8943658333333,128.629938333333,30
34.8945544444444,128.690622222222,425
34.8966088888889,128.454078611111,12
34.8967111111111,128.454111111111,3
34.8969666666667,128.600555833333,300
34.898,128.693615277778,92
34.8987777777778,128.630027777778,26
34.8998508333333,128.561640833333,85
34.8998508333333,128.561918611111,25
34.8999972222222,128.362528611111,11
34.9002744444444,128.402416944444,23
34.9008536111111,128.507960277778,17
34.9010361111111,128.507960277778,22
34.9015702777778,127.870433333333,10
34.9018611111111,127.517821944444,1
34.9019333333333,127.870658333333,4
34.9024275,128.306770833333,10
34.9024758333333,127.518740277778,11
34.9025166666667,128.600563611111,475
34.9025355555556,127.518298611111,3
34.9042008333333,127.347267777778,42
34.9055322222222,128.593719444444,95
34.9056427777778,128.5946025,136
34.9060091666667,126.435895277778,34
34.9099688888889,128.663568055556,129
34.91,128.585,480
34.9105555555556,127.097519722222,12
34.9106644444444,126.506036111111,8
34.9114166666667,128.002269444444,13
34.9119444444444,128.71,146
34.9119758333333,126.435819444444,11
34.9124805555556,127.659280555556,277
34.9124833333333,127.659280555556,36
34.9126636111111,128.165207222222,4
34.9129875,127.277109444444,1
34.9144161111111,127.572256111111,43
34.9144161111111,127.572256944444,12
34.9144963888889,127.449114722222,2
34.9145727777778,127.919526111111,3
34.9147358333333,127.918903055556,1
34.9163833333333,127.720855277778,123
34.9200611111111,127.748317777778,240
34.9210277777778,126.747425,1
34.9214138888889,127.742249166667,289
34.9215461111111,127.742747222222,191
34.9222666666667,127.720666666667,124
34.9227769444444,127.610555,69
34.924035,127.5221875,36
34.9262697222222,128.123411666667,12
34.9267872222222,127.501780555556,1
34.9279327777778,128.071182777778,38
34.9286694444444,127.685877777778,223
34.9286702777778,127.686003333333,96
34.9292297222222,128.0621,37
34.9294444444444,127.5425,6
34.9295380555556,127.5426975,5
34.9304422222222,126.419283055556,14
34.9311152777778,127.722795833333,102
34.9311702777778,127.723035277778,12
34.9311888888889,127.722916666667,5
34.9312744444444,127.507648055556,60
34.9312766666667,127.507674444444,1
34.9318208333333,127.696208333333,46
34.9318888888889,127.171611111111,3
34.9329302777778,128.716499166667,37
34.9344722222222,127.489555555556,6
34.9353888888889,128.083222222222,43
34.9356588888889,127.698438611111,30
34.9368838888889,128.079039722222,19
34.9384888888889,128.268475833333,1
34.9386116666667,127.875290833333,3
34.9386744444444,127.875701944444,3
34.9392969444444,128.197843055556,1
34.9399111111111,128.417277777778,16
34.9401691666667,127.689371111111,5
34.9411044444444,127.5223375,6
34.9414197222222,127.751141666667,3
34.9414783333333,127.697159722222,120
34.9415247222222,127.697218611111,20
34.9418666666667,127.420746111111,63
34.9429919444444,128.0809,9
34.943725,127.751880555556,24
34.9449261111111,127.501888888889,12
34.9453058333333,128.592129444444,64
34.9453163888889,127.493451388889,27
34.9454694444444,127.501305555556,26
34.9458055555556,128.591323888889,18
34.9459219444444,126.96025,1
34.9463175,127.524664722222,12
34.9463463888889,127.484550555556,2
34.9463658333333,127.501816944444,7
34.9475,126.784166666667,5
34.9479811111111,127.533748611111,4
34.9481672222222,127.693846111111,4
34.9481994444444,127.693917222222,8
34.9485716666667,127.5148375,19
34.9485816666667,127.514905555556,6
34.9494575,127.859728611111,2
34.9495372222222,127.859948055556,2
34.9503086111111,127.528641666667,10
34.9531583333333,128.644638888889,2
34.9535975,127.485333333333,5
34.9536397222222,127.485179166667,5
34.9537694444444,127.485246944444,2
34.9537819444444,128.520483611111,37
34.9538347222222,127.525915555556,45
34.9550380555556,127.518536944444,62
34.9550488888889,127.518576666667,4
34.9562277777778,128.409324444444,75
34.9566627777778,127.535469166667,5
34.9567,127.535476111111,13
34.9567027777778,127.535476944444,1
34.9571627777778,127.811865,5
34.9572222222222,126.892777777778,4
34.9574888888889,128.421802777778,37
34.9576030555556,126.403720833333,4
34.9577222222222,128.343549166667,14
34.9583408333333,127.812227222222,14
34.9595666666667,126.922025,1
34.9596,127.779472222222,1
34.9602777777778,127.208611111111,1
34.9610908333333,127.5178875,31
34.9613394444444,127.728583055556,11
34.9621311111111,127.484916666667,7
34.9621319444444,127.484972222222,5
34.9632766666667,126.1364525,5
34.9653152777778,126.337283333333,17
34.9653969444444,127.647209166667,7
34.9655247222222,127.555438333333,2
34.9658111111111,127.716938611111,11
34.9668675,128.436516944444,136
34.9671769444444,127.602768055556,50
34.9677416666667,126.527221388889,1
34.9687863888889,127.484500555556,12
34.9688097222222,128.063405833333,17
34.9692280555556,128.3110775,10
34.9694694444444,128.373744444444,11
34.9695055555556,128.373661666667,4
34.9696177777778,127.525461666667,14
34.9700352777778,128.700346111111,73
34.9706480555556,127.479525555556,13
34.9711438888889,127.588918888889,68
34.9719288888889,127.521297777778,18
34.9731230555556,127.49438,4
34.9759494444444,128.325435833333,16
34.9765541666667,127.753652777778,27
34.9775355555556,127.57633,19
34.9784616666667,127.583331111111,18
34.9785258333333,127.583502777778,7
34.979125,127.483955277778,12
34.9795577777778,126.454478888889,77
34.9807808333333,127.672846111111,3
34.9838438888889,128.623526388889,11
34.9854780555556,127.714701111111,23
34.9874855555556,126.473464722222,10
34.9882788888889,128.681672222222,41
34.9883108333333,127.508048333333,44
34.9887847222222,126.479021111111,52
34.9889869444444,128.318719722222,5
34.9899780555556,126.389443888889,38
34.9900894444444,126.389443333333,21
34.9902777777778,128.829444444444,91
34.9908694444444,127.901416666667,1
34.9909341666667,128.405434722222,3
34.9909555555556,127.548997222222,2
34.9910477777778,128.146665833333,1
34.9915597222222,127.900516111111,21
34.9937230555556,128.477335,300
34.9944102777778,127.333597222222,1
34.9972222222222,126.966111111111,4
34.9974169444444,128.043791944444,15
34.9994902777778,126.717439722222,4
35.0017413888889,127.803644722222,10
35.0044416666667,127.092636111111,1
35.00508,127.265978333333,6
35.0060611111111,126.138916666667,6
35.0067366666667,127.470623055556,3
35.00868,128.345339444444,11
35.01035,127.586375,1
35.0105547222222,127.978332777778,1
35.0132680555556,126.666421111111,9
35.013385,126.665103888889,5
35.0143536111111,128.303287222222,1
35.0145983333333,127.384750277778,3
35.0157702777778,126.712054722222,14
35.0158108333333,127.775671944444,1
35.0166608333333,127.848441944444,11
35.017755,127.721473055556,2
35.0224505555556,126.533141388889,2
35.0225897222222,128.692296666667,89
35.0229472222222,126.410826388889,9
35.0251036111111,126.904530555556,17
35.0258333333333,126.9425,1
35.0258338888889,128.817500555556,146
35.0258888888889,128.817555555556,23
35.0259594444444,126.568480555556,3
35.0267555555556,128.057983055556,2
35.0267577777778,128.057985,3
35.0284888888889,127.902,17
35.0287222222222,127.325944444444,7
35.0288888888889,126.943611111111,1
35.0314583333333,126.719522777778,17
35.0327041666667,127.616286944444,6
35.0342213888889,126.7220125,2
35.0367,127.876941944444,3
35.0384119444444,126.513639166667,2
35.0384327777778,126.764562222222,3
35.0385888888889,126.513827777778,4
35.0401327777778,127.369256944444,1
35.0420163888889,128.416370555556,24
35.0422008333333,128.363322777778,4
35.0434580555556,127.499003333333,1
35.0484327777778,128.02055,4
35.0487588888889,128.964889722222,130
35.0497627777778,126.721048333333,1
35.0505019444444,128.467065277778,7
35.0512244444444,128.205523888889,2
35.0515738888889,126.722423055556,3
35.0518338888889,126.905511944444,3
35.0521713888889,126.606025555556,8
35.0526438888889,128.073811944444,4
35.0535,128.141085833333,2
35.0536433333333,128.334011111111,2
35.053785,128.256293333333,6
35.0544277777778,127.837896944444,3
35.0552777777778,126.203888888889,3
35.0552777777778,129.09,468
35.0558888888889,126.990914722222,6
35.0568544444444,127.961291666667,3
35.0569108333333,128.047557777778,217
35.0574688888889,127.961220277778,9
