country_code,latitude,longitude,count
N01,34.1802777777778,126.492222222222,83
N01,34.1804333333333,126.492313888889,9
N01,34.1811111111111,126.871388888889,3
N01,34.1847222222222,126.855833333333,138
N01,34.198243888888904,126.56395,4
N01,34.2163880555556,126.606388055556,4
N01,34.2302358333333,127.248326388889,31
N01,34.23184,127.2447875,395
N01,34.2394444444444,125.933333333333,323
N01,34.2446444444444,125.933044444444,27
N01,34.2782925,126.058268055556,189
N01,34.2849805555556,127.357361111111,24
N01,34.2866711111111,127.356136944444,2
N01,34.3041666666667,126.526944444444,9
N01,34.3067438888889,126.754375277778,2
N01,34.3112619444444,126.705084166667,2
N01,34.3170111111111,126.990972222222,106
N01,34.3190238888889,126.746335,6
N01,34.3283794444445,126.004840555556,27
N01,34.3366388888889,127.075194444444,35
N01,34.3397530555556,126.832808333333,22
N01,34.36459,126.524210555556,2
N01,34.3771647222222,126.299994722222,7
N01,34.3895,126.790666666667,2
N01,34.38955,126.900995,3
N01,34.3901027777778,125.301158333333,55
N01,34.3959016666667,126.282916666667,17
N01,34.3963880555556,126.63725,3
N01,34.4082580555556,126.1038725,25
N01,34.4086536111111,126.103720555556,139
N01,34.4233227777778,126.226995833333,2
N01,34.4293611111111,127.070136111111,1
N01,34.430175,126.2892475,4
N01,34.4367361111111,127.8018,75
N01,34.4385755555556,126.130945,3
N01,34.4396916666667,127.802622222222,24
N01,34.4407022222222,126.359147222222,4
N01,34.4481027777778,126.488820555556,5
N01,34.4534627777778,126.186898611111,1
N01,34.4568,126.818534444444,1
N01,34.4569444444444,127.504444444444,15
N01,34.4619872222222,126.904628055556,2
N01,34.4622219444444,127.114721944444,4
N01,34.4633875,127.459921388889,1
N01,34.4639697222222,127.220223055556,1
N01,34.4740916666667,126.058255555556,11
N01,34.4841583333333,126.264288333333,1
N01,34.4943108333333,126.261138888889,9
N01,34.4983333333333,127.781388888889,72
N01,34.5069444444444,126.92,22
N01,34.5230555555556,126.613611111111,5
N01,34.5340177777778,126.291068333333,6
N01,34.5380863888889,126.568364166667,2
N01,34.5486388888889,127.726783333333,9
N01,34.5685586111111,126.255634444444,1
N01,34.5686777777778,127.326819166667,1
N01,34.5700158333333,126.598535555556,8
N01,34.5701458333333,126.902672222222,1
N01,34.5701583333333,126.598535555556,2
N01,34.5713211111111,126.602901944444,1
N01,34.5713219444444,126.6029025,1
N01,34.5725519444444,126.811779166667,7
N01,34.5741666666667,126.424166666667,27
N01,34.5760555555556,126.415555555556,1
N01,34.5772583333333,126.591357222222,5
N01,34.5781805555556,126.462669444444,5
N01,34.5790861111111,126.486098611111,3
N01,34.5804416666667,127.733486111111,18
N01,34.5888358333333,126.547539444444,61
N01,34.5934797222222,126.319654722222,8
N01,34.5939230555556,127.802629722222,25
N01,34.5991583333333,125.814918611111,6
N01,34.6057194444444,127.787811111111,19
N01,34.6098972222222,127.284556388889,6
N01,34.6111419444444,126.905586111111,1
N01,34.6151786111111,127.293923611111,1
N01,34.6302502777778,128.248580555556,483
N01,34.6308333333333,126.318055555556,5
N01,34.6376552777778,126.768715555556,4
N01,34.6378263888889,128.573795833333,203
N01,34.6386686111111,126.865166666667,7
N01,34.6405972222222,126.767065,5
N01,34.6452777777778,127.783888888889,6
N01,34.6470102777778,126.443536666667,6
N01,34.6471758333333,127.781363055556,38
N01,34.6489980555556,128.349071944444,66
N01,34.6580566666667,127.735286944444,1
N01,34.6652397222222,125.404348333333,73
N01,34.6689833333333,126.327928333333,11
N01,34.6719105555556,128.244133888889,47
N01,34.6733333333333,126.905,2
N01,34.6733333333333,127.089444444444,9
N01,34.6736388888889,127.096327777778,4
N01,34.6764583333333,126.412069444444,10
N01,34.6786419444444,126.263919444444,6
N01,34.6794372222222,126.908430555556,8
N01,34.6796111111111,126.908409444444,1
N01,34.6811019444444,125.189280555556,200
N01,34.6828694444444,126.92325,3
N01,34.6828888888889,126.273571944444,7
N01,34.683055,127.348888055556,3
N01,34.6869469444444,127.601395555556,3
N01,34.6929327777778,125.417444166667,130
N01,34.6956397222222,126.706481944444,18
N01,34.6994325,126.344114166667,2
N01,34.6997552777778,127.118811666667,1
N01,34.7009266666667,126.823885277778,1
N01,34.7098330555556,126.633718055556,1
N01,34.7124055555556,128.048991666667,2
N01,34.7208166666667,126.901211111111,1
N01,34.7213419444444,128.586575,12
N01,34.7227483333333,125.93006,6
N01,34.7228277777778,127.986733333333,3
N01,34.7228755555556,127.986768333333,4
N01,34.7233608333333,127.743891388889,8
N01,34.7234675,127.744541388889,71
N01,34.7236472222222,128.019327777778,26
N01,34.7245202777778,128.020135277778,4
N01,34.7285266666667,128.426047222222,2
N01,34.7288888888889,127.109444444444,1
N01,34.7290222222222,128.623541666667,11
N01,34.7304491666667,127.717284444444,16
N01,34.7311755555556,126.571428611111,1
N01,34.7326188888889,127.107096111111,5
N01,34.7361388888889,127.721888888889,3
N01,34.7368102777778,126.794251944444,1
N01,34.7372944444444,127.853683333333,53
N01,34.7373777777778,127.854794444444,50
N01,34.73875,128.666869444444,78
N01,34.7390277777778,128.675758333333,2
N01,34.7393136111111,127.743888055556,28
N01,34.7397530555556,127.734388888889,2
N01,34.7399730555556,127.734938055556,12
N01,34.7422363888889,127.731209722222,3
N01,34.7422466666667,127.731082222222,2
N01,34.7431138888889,126.317097222222,1
N01,34.74491,126.470250277778,50
N01,34.7455747222222,127.653299444444,1
N01,34.7458730555556,127.653863333333,51
N01,34.7463230555556,127.743803333333,33
N01,34.7464341666667,126.417544444444,5
N01,34.7465611111111,126.718255555556,3
N01,34.7471666666667,127.743122222222,43
N01,34.7471877777778,126.124318055556,3
N01,34.74759,127.057765,1
N01,34.7480138888889,126.384991666667,61
N01,34.7480538888889,126.3847875,13
N01,34.750405,127.69989,25
N01,34.7528397222222,127.741808611111,2
N01,34.7529305555556,128.052316666667,10
N01,34.7531158333333,127.749123888889,52
N01,34.7531705555556,127.749257777778,11
N01,34.7532013888889,127.741555,25
N01,34.7548777777778,127.996141666667,10
N01,34.75595,127.73265,24
N01,34.7563333333333,126.2865,3
N01,34.7571055555556,125.923087777778,1
N01,34.7575,127.709166111111,5
N01,34.7575225,127.709388611111,8
N01,34.7594888888889,127.667938333333,16
N01,34.7600602777778,128.493369722222,1
N01,34.7601591666667,126.463570277778,9
N01,34.7602311111111,126.463591111111,3
N01,34.7606,127.645419444444,13
N01,34.7611111111111,127.6725,1
N01,34.7613333333333,127.672821111111,3
N01,34.7626219444444,127.664105277778,35
N01,34.7636625,126.428605833333,12
N01,34.7637166666667,127.568238888889,11
N01,34.764585,126.427565833333,14
N01,34.7647519444444,127.664332222222,61
N01,34.7675461111111,127.081139722222,4
N01,34.7685030555556,127.696585833333,43
N01,34.7690847222222,127.704482222222,1
N01,34.769165,127.7045,1
N01,34.7691733333333,127.704503333333,5
N01,34.7707177777778,127.654628333333,12
N01,34.7708330555556,127.654443888889,35
N01,34.7708972222222,128.402066666667,7
N01,34.7714805555556,127.898969444444,3
N01,34.7720036111111,127.898703611111,2
N01,34.7721111111111,128.597980555556,1
N01,34.7738680555556,127.745348888889,17
N01,34.7742888888889,128.640227777778,4
N01,34.7745722222222,126.611905555556,1
N01,34.7756611111111,127.648088888889,12
N01,34.77615,127.939255555556,18
N01,34.7762147222222,127.939223611111,1
N01,34.7765755555556,126.744025555556,3
N01,34.7786611111111,126.611661111111,2
N01,34.7815194444444,127.846811111111,6
N01,34.782275,128.547361111111,2
N01,34.7823166666667,127.846491388889,22
N01,34.7835533333333,127.662104722222,11
N01,34.7845555555556,126.3846325,39
N01,34.7848927777778,126.140402777778,1
N01,34.78914,128.650086111111,220
N01,34.7902936111111,126.395927222222,19
N01,34.7904555555556,126.3958725,14
N01,34.7918016666667,126.383601944444,10
N01,34.7918658333333,126.383434166667,12
N01,34.7934636111111,126.364508611111,40
N01,34.7939611111111,126.402761111111,6
N01,34.7957883333333,127.632499166667,1
N01,34.7978355555556,126.428280277778,10
N01,34.7983111111111,126.434119444444,25
N01,34.7988216666667,126.320990555556,3
N01,34.7999508333333,128.647419444444,31
N01,34.8003986111111,126.420521388889,3
N01,34.8004016666667,127.654293611111,32
N01,34.8004297222222,127.654294444444,13
N01,34.8013652777778,126.428705555556,70
N01,34.8020958333333,126.405394166667,6
N01,34.8021202777778,126.405369444444,1
N01,34.8022530555556,126.404694444444,15
N01,34.8031522222222,128.419723888889,2
N01,34.8033805555556,128.04725,2
N01,34.8036241666667,127.837516111111,23
N01,34.8037305555556,127.960952777778,5
N01,34.8037416666667,127.837661111111,48
N01,34.8041044444444,126.376541111111,2
N01,34.8041044444444,126.376568888889,1
N01,34.8042208333333,128.046583055556,5
N01,34.8045172222222,126.6959025,2
N01,34.8045711111111,126.396922222222,20
N01,34.8048458333333,126.421605,11
N01,34.8049719444444,126.421574722222,4
N01,34.8055469444444,126.45077,17
N01,34.806,126.432596388889,25
N01,34.8063425,126.4178875,2
N01,34.8084030555556,126.371333333333,2
N01,34.8084833333333,128.627315555556,1
N01,34.8089022222222,128.382653611111,19
N01,34.8090222222222,128.382653611111,8
N01,34.8091194444444,128.694275,5
N01,34.8091194444444,128.694552777778,4
N01,34.8098027777778,126.424566666667,5
N01,34.8100861111111,126.424541388889,12
N01,34.8105555555556,126.446388888889,1
N01,34.8106727777778,126.379937777778,3
N01,34.8107105555556,126.467881111111,11
N01,34.8107380555556,126.379921944444,6
N01,34.8118869444444,126.39635805555599,1
N01,34.8120494444444,126.417910277778,17
N01,34.8120608333333,126.417895277778,8
N01,34.8120944444444,127.980861111111,1
N01,34.8123738888889,126.118610277778,1
N01,34.8127841666667,126.458613611111,5
N01,34.8128416666667,126.458861111111,8
N01,34.8135352777778,126.429251666667,10
N01,34.8140205555556,126.458258333333,5
N01,34.81575,126.395788888889,11
N01,34.8172222222222,127.627497222222,1
N01,34.8182055555556,127.151555555556,4
N01,34.8184666666667,127.549938888889,1
N01,34.8195027777778,126.755163888889,1
N01,34.8203716666667,126.378746111111,21
N01,34.8236219444444,127.6630675,18
N01,34.8249011111111,126.402125,106
N01,34.8268663888889,128.403275,7
N01,34.8279158333333,128.419671666667,30
N01,34.8280555555556,127.7375,46
N01,34.8308477777778,128.702781666667,12
N01,34.8309777777778,128.702816666667,10
N01,34.8313102777778,127.687923333333,25
N01,34.8314425,127.687972777778,43
N01,34.8323875,127.271575277778,1
N01,34.8340508333333,128.417154444444,1
N01,34.8358372222222,127.894726666667,4
N01,34.8362780555556,127.9998325,1
N01,34.8366197222222,126.415868333333,4
N01,34.8369411111111,128.219064444444,3
N01,34.8381822222222,128.411190555556,2
N01,34.8392133333333,127.417999722222,4
N01,34.8403333333333,127.893436111111,6
N01,34.8419616666667,128.420302222222,8
N01,34.8429963888889,127.610266666667,51
N01,34.8433502777778,127.345011111111,1
N01,34.8435,127.345111111111,2
N01,34.8447355555556,128.424471111111,12
N01,34.8448016666667,128.424722777778,3
N01,34.8448702777778,128.431965833333,102
N01,34.8448702777778,128.432158333333,1
N01,34.8494225,128.593993611111,9
N01,34.8510444444444,126.489915,11
N01,34.8525,126.606944444444,1
N01,34.8530863888889,126.610586111111,5
N01,34.8535305555556,126.315553888889,1
N01,34.8550305555556,128.433025,28
N01,34.8555,127.720938888889,51
N01,34.8561530555556,126.231311944444,3
N01,34.8571694444444,126.427688888889,1
N01,34.8577408333333,128.429765277778,28
N01,34.8581566666667,128.425883333333,7
N01,34.8593611111111,128.722719444444,16
N01,34.8600666666667,128.015613888889,11
N01,34.8604972222222,126.745878611111,2
N01,34.8606641666667,128.645612777778,1
N01,34.8607138888889,128.422819444444,3
N01,34.8627708333333,128.645958055556,12
N01,34.8642730555556,128.442633888889,3
N01,34.8650002777778,128.6911225,17
N01,34.8674555555556,127.022983333333,1
N01,34.8676894444444,128.696979444444,22
N01,34.8688872222222,128.637139722222,1
N01,34.8692611111111,128.705991666667,1
N01,34.8708341666667,127.821958888889,5
N01,34.8709444444444,126.124031388889,2
N01,34.8718661111111,128.726265,24
N01,34.8730077777778,128.371952222222,1
N01,34.8730866666667,127.706741111111,14
N01,34.8731555555556,127.706708333333,28
N01,34.8737897222222,127.821906944444,8
N01,34.8744505555556,128.690011388889,7
N01,34.8752761111111,128.627139722222,19
N01,34.8756611111111,128.696175,2
N01,34.8760577777778,127.457714722222,2
N01,34.8764333333333,128.420730555556,2
N01,34.8769375,128.625680277778,4
N01,34.8783333333333,127.170416666667,16
N01,34.8786111111111,128.415,1
N01,34.8792013888889,126.987900277778,1
N01,34.8811225,128.622335555556,7
N01,34.8816063888889,128.418148333333,16
N01,34.8847222222222,128.738333333333,2
N01,34.8857869444444,127.542368611111,169
N01,34.8858638888889,127.579111111111,21
N01,34.8858686111111,127.579365277778,14
N01,34.8859388888889,127.579333888889,2
N01,34.8867722222222,128.608822222222,2
N01,34.8881933333333,128.622873333333,27
N01,34.8889108333333,128.6241825,5
N01,34.8902586111111,128.694239166667,23
N01,34.8902586111111,128.694516944444,104
N01,34.8905833333333,128.648819444444,8
N01,34.8911194444444,128.622781666667,26
N01,34.8913855555556,128.636728333333,12
N01,34.8916633333333,128.636728333333,9
N01,34.8925630555556,128.610221111111,91
N01,34.8927777777778,128.614722222222,17
N01,34.8937286111111,128.602780555556,2
N01,34.8937286111111,128.602805555556,71
N01,34.8940658333333,128.629982777778,7
N01,34.8943658333333,128.629938333333,22
N01,34.8945544444444,128.690622222222,29
N01,34.8966088888889,128.454078611111,1
N01,34.8967111111111,128.454111111111,2
N01,34.8969666666667,128.600555833333,20
N01,34.898,128.693615277778,4
N01,34.8987777777778,128.630027777778,10
N01,34.8998508333333,128.561918611111,1
N01,34.8999972222222,128.362528611111,3
N01,34.9002744444444,128.402416944444,4
N01,34.9010361111111,128.507960277778,4
N01,34.9015702777778,127.870433333333,6
N01,34.9018611111111,127.517821944444,1
N01,34.9019333333333,127.870658333333,3
N01,34.9024275,128.306770833333,2
N01,34.9024758333333,127.518740277778,5
N01,34.9042008333333,127.347267777778,7
N01,34.9056427777778,128.5946025,3
N01,34.9060091666667,126.435895277778,34
N01,34.9099688888889,128.663568055556,9
N01,34.9105555555556,127.097519722222,12
N01,34.9106644444444,126.506036111111,3
N01,34.9114166666667,128.002269444444,1
N01,34.9119444444444,128.71,14
N01,34.9119758333333,126.435819444444,9
N01,34.9124805555556,127.659280555556,44
N01,34.9124833333333,127.659280555556,7
N01,34.9126636111111,128.165207222222,3
N01,34.9144161111111,127.572256111111,2
N01,34.9144161111111,127.572256944444,7
N01,34.9163833333333,127.720855277778,81
N01,34.9200611111111,127.748317777778,91
N01,34.9210277777778,126.747425,1
N01,34.9214138888889,127.742249166667,193
N01,34.9215461111111,127.742747222222,77
N01,34.9222666666667,127.720666666667,93
N01,34.9227769444444,127.610555,1
N01,34.924035,127.5221875,12
N01,34.9262697222222,128.123411666667,3
N01,34.9279327777778,128.071182777778,5
N01,34.9286694444444,127.685877777778,170
N01,34.9286702777778,127.686003333333,75
N01,34.9292297222222,128.0621,9
N01,34.9294444444444,127.5425,4
N01,34.9295380555556,127.5426975,5
N01,34.9304422222222,126.419283055556,3
N01,34.9311152777778,127.722795833333,50
N01,34.9311702777778,127.723035277778,3
N01,34.9311888888889,127.722916666667,2
N01,34.9312744444444,127.507648055556,13
N01,34.9312766666667,127.507674444444,1
N01,34.9318208333333,127.696208333333,18
N01,34.9318888888889,127.171611111111,3
N01,34.9329302777778,128.716499166667,22
N01,34.9344722222222,127.489555555556,1
N01,34.9353888888889,128.083222222222,2
N01,34.9356588888889,127.698438611111,12
N01,34.9368838888889,128.079039722222,3
N01,34.9386116666667,127.875290833333,1
N01,34.9386744444444,127.875701944444,3
N01,34.9392969444444,128.197843055556,1
N01,34.9401691666667,127.689371111111,1
N01,34.9411044444444,127.5223375,4
N01,34.9414197222222,127.751141666667,2
N01,34.9414783333333,127.697159722222,31
N01,34.9418666666667,127.420746111111,62
N01,34.9429919444444,128.0809,2
N01,34.943725,127.751880555556,5
N01,34.9449261111111,127.501888888889,2
N01,34.9453163888889,127.493451388889,12
N01,34.9454694444444,127.501305555556,4
N01,34.9459219444444,126.96025,1
N01,34.9463175,127.524664722222,2
N01,34.9463463888889,127.484550555556,1
N01,34.9463658333333,127.501816944444,1
N01,34.9475,126.784166666667,5
N01,34.9479811111111,127.533748611111,2
N01,34.9481672222222,127.693846111111,2
N01,34.9481994444444,127.693917222222,1
N01,34.9485816666667,127.514905555556,1
N01,34.9494575,127.859728611111,2
N01,34.9495372222222,127.859948055556,1
N01,34.9536397222222,127.485179166667,3
N01,34.9537819444444,128.520483611111,3
N01,34.9538347222222,127.525915555556,16
N01,34.9550380555556,127.518536944444,18
N01,34.9562277777778,128.409324444444,8
N01,34.9567,127.535476111111,4
N01,34.9571627777778,127.811865,2
N01,34.9572222222222,126.892777777778,3
N01,34.9574888888889,128.421802777778,1
N01,34.9583408333333,127.812227222222,4
N01,34.9595666666667,126.922025,1
N01,34.9596,127.779472222222,1
N01,34.9602777777778,127.208611111111,1
N01,34.9610908333333,127.5178875,5
N01,34.9613394444444,127.728583055556,2
N01,34.9621311111111,127.484916666667,3
N01,34.9621319444444,127.484972222222,1
N01,34.9632766666667,126.1364525,4
N01,34.9653152777778,126.337283333333,17
N01,34.9653969444444,127.647209166667,2
N01,34.9658111111111,127.716938611111,1
N01,34.9668675,128.436516944444,2
N01,34.9671769444444,127.602768055556,6
N01,34.9677416666667,126.527221388889,1
N01,34.9687863888889,127.484500555556,9
N01,34.9688097222222,128.063405833333,6
N01,34.9692280555556,128.3110775,1
N01,34.9694694444444,128.373744444444,2
N01,34.9695055555556,128.373661666667,1
N01,34.9696177777778,127.525461666667,5
N01,34.9700352777778,128.700346111111,11
N01,34.9706480555556,127.479525555556,5
N01,34.9711438888889,127.588918888889,30
N01,34.9719288888889,127.521297777778,3
N01,34.9759494444444,128.325435833333,6
N01,34.9765541666667,127.753652777778,7
N01,34.9775355555556,127.57633,10
N01,34.9784616666667,127.583331111111,16
N01,34.9785258333333,127.583502777778,3
N01,34.979125,127.483955277778,7
N01,34.9795577777778,126.454478888889,71
N01,34.9807808333333,127.672846111111,1
N01,34.9838438888889,128.623526388889,2
N01,34.9854780555556,127.714701111111,6
N01,34.9874855555556,126.473464722222,8
N01,34.9882788888889,128.681672222222,17
N01,34.9883108333333,127.508048333333,6
N01,34.9887847222222,126.479021111111,7
N01,34.9889869444444,128.318719722222,1
N01,34.9899780555556,126.389443888889,32
N01,34.9900894444444,126.389443333333,20
N01,34.9902777777778,128.829444444444,77
N01,34.9908694444444,127.901416666667,1
N01,34.9910477777778,128.146665833333,1
N01,34.9972222222222,126.966111111111,2
N01,34.9974169444444,128.043791944444,8
N01,34.9994902777778,126.717439722222,1
N01,35.0017413888889,127.803644722222,4
N01,35.0044416666667,127.092636111111,1
N01,35.00508,127.265978333333,2
N01,35.0067366666667,127.470623055556,1
N01,35.00868,128.345339444444,2
N01,35.01035,127.586375,1
N01,35.0105547222222,127.978332777778,1
N01,35.013385,126.665103888889,2
N01,35.0143536111111,128.303287222222,1
N01,35.0145983333333,127.384750277778,2
N01,35.0157702777778,126.712054722222,7
N01,35.0158108333333,127.775671944444,1
N01,35.0166608333333,127.848441944444,4
N01,35.0224505555556,126.533141388889,1
N01,35.0225897222222,128.692296666667,19
N01,35.0229472222222,126.410826388889,7
N01,35.0251036111111,126.904530555556,13
N01,35.0258338888889,128.817500555556,50
N01,35.0258888888889,128.817555555556,7
N01,35.0267555555556,128.057983055556,1
N01,35.0284888888889,127.902,2
N01,35.0287222222222,127.325944444444,1
N01,35.0314583333333,126.719522777778,1
N01,35.0327041666667,127.616286944444,1
N01,35.0342213888889,126.7220125,1
N01,35.0367,127.876941944444,1
N01,35.0384327777778,126.764562222222,3
N01,35.0385888888889,126.513827777778,4
N01,35.0420163888889,128.416370555556,7
N01,35.0434580555556,127.499003333333,1
N01,35.0484327777778,128.02055,4
N01,35.0487588888889,128.964889722222,41
N01,35.0497627777778,126.721048333333,1
N01,35.0515738888889,126.722423055556,1
N01,35.0518338888889,126.905511944444,2
N01,35.0521713888889,126.606025555556,1
N01,35.0526438888889,128.073811944444,4
N01,35.053785,128.256293333333,3
N01,35.0544277777778,127.837896944444,3
N01,35.0552777777778,129.09,187
N01,35.0558888888889,126.990914722222,5
N01,35.0568544444444,127.961291666667,2
N01,35.0574688888889,127.961220277778,2
N01,35.0575,128.831944444444,45
N01,35.0577630555556,127.273482222222,1
N01,35.0577638888889,127.273483333333,1
N01,35.0602519444444,126.992024166667,1
N01,35.0613244444444,128.372509444444,3
N01,35.0615497222222,129.009599722222,51
